
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
-1.66688013e+00, 2.50622243e-01, 1.24020576e-02, 1.74645422e+03, 7.15866470e+01, 3.15282607e+00, 0.00000000e+00
-1.67729366e+00, 1.67316109e-01, 1.24020576e-02, 1.76618665e+03, 7.13825607e+01, 2.10275412e+00, 0.00000000e+00
-1.68356550e+00, 8.35905448e-02, 1.24020576e-02, 1.77891248e+03, 7.12605057e+01, 1.03949177e+00, 0.00000000e+00
-1.68564832e+00, -3.46961227e-04, 1.24020576e-02, 1.78458289e+03, 7.12179413e+01, -3.10399011e-02, 0.00000000e+00
-1.68353641e+00, -8.42841864e-02, 1.24020576e-02, 1.78321021e+03, 7.12562714e+01, -1.10179996e+00, 0.00000000e+00
-1.67723107e+00, -1.68008149e-01, 1.24020576e-02, 1.77478284e+03, 7.13769226e+01, -2.16621208e+00, 0.00000000e+00
-1.66677022e+00, -2.51308113e-01, 1.24020576e-02, 1.75935303e+03, 7.15810547e+01, -3.21895337e+00, 0.00000000e+00
-1.65254712e+00, -3.34049106e-01, 1.24020576e-02, 1.73662915e+03, 7.18731003e+01, -4.24939013e+00, 0.00000000e+00
-1.63587582e+00, -4.16442871e-01, 1.24020576e-02, 1.70651611e+03, 7.22517090e+01, -5.25082874e+00, 0.00000000e+00
-1.61401355e+00, -4.97901291e-01, 1.24020576e-02, 1.67041614e+03, 7.26994934e+01, -6.22767496e+00, 0.00000000e+00
-1.58594739e+00, -5.77326357e-01, 1.24020576e-02, 1.62942224e+03, 7.32061691e+01, -7.17449760e+00, 0.00000000e+00
-1.55447423e+00, -6.55323684e-01, 1.24020576e-02, 1.58251062e+03, 7.37837830e+01, -8.07865715e+00, 0.00000000e+00
-1.52058113e+00, -7.32267559e-01, 1.24020576e-02, 1.52924634e+03, 7.44377365e+01, -8.93187714e+00, 0.00000000e+00
-1.48283422e+00, -8.07575703e-01, 1.24020576e-02, 1.47060901e+03, 7.51543274e+01, -9.73549271e+00, 0.00000000e+00
-1.44026458e+00, -8.80240202e-01, 1.24020576e-02, 1.40774341e+03, 7.59199829e+01, -1.04924688e+01, 0.00000000e+00
-1.39365005e+00, -9.50286269e-01, 1.24020576e-02, 1.34076379e+03, 7.67339325e+01, -1.11950340e+01, 0.00000000e+00
-1.34477186e+00, -1.01859725e+00, 1.24020576e-02, 1.26944080e+03, 7.76006622e+01, -1.18277855e+01, 0.00000000e+00
-1.29392052e+00, -1.08569670e+00, 1.24020576e-02, 1.19397742e+03, 7.85153961e+01, -1.23862762e+01, 0.00000000e+00
-1.23939645e+00, -1.15012360e+00, 1.24020576e-02, 1.11548584e+03, 7.94633636e+01, -1.28819294e+01, 0.00000000e+00
-1.18055701e+00, -1.21079183e+00, 1.24020576e-02, 1.03485693e+03, 8.04328232e+01, -1.33246899e+01, 0.00000000e+00
-1.11806035e+00, -1.26759005e+00, 1.24020576e-02, 9.52458496e+02, 8.14200745e+01, -1.37137280e+01, 0.00000000e+00
-1.05263019e+00, -1.32083976e+00, 1.24020576e-02, 8.68448242e+02, 8.24228516e+01, -1.40450993e+01, 0.00000000e+00
-9.84353304e-01, -1.37012625e+00, 1.24020576e-02, 7.83234375e+02, 8.34382935e+01, -1.43129549e+01, 0.00000000e+00
-9.14615691e-01, -1.41694140e+00, 1.24020576e-02, 6.97309326e+02, 8.44639816e+01, -1.45041676e+01, 0.00000000e+00
-8.43762100e-01, -1.46225870e+00, 1.24020576e-02, 6.10876526e+02, 8.54939423e+01, -1.46212673e+01, 0.00000000e+00
-7.69580841e-01, -1.50228930e+00, 1.24020576e-02, 5.24247375e+02, 8.65207672e+01, -1.46849709e+01, 0.00000000e+00
-6.93429351e-01, -1.53789139e+00, 1.24020576e-02, 4.38285645e+02, 8.75408783e+01, -1.46955471e+01, 0.00000000e+00
-6.16188169e-01, -1.57126153e+00, 1.24020576e-02, 3.52989899e+02, 8.85503693e+01, -1.46469040e+01, 0.00000000e+00
-5.36809981e-01, -1.59925735e+00, 1.24020576e-02, 2.68518646e+02, 8.95462036e+01, -1.45504398e+01, 0.00000000e+00
-4.56211507e-01, -1.62289619e+00, 1.24020576e-02, 1.85442490e+02, 9.05255737e+01, -1.44057751e+01, 0.00000000e+00
-3.75005364e-01, -1.64420497e+00, 1.24020576e-02, 1.04306839e+02, 9.14832153e+01, -1.42009773e+01, 0.00000000e+00
-2.93034941e-01, -1.66316521e+00, 1.24020576e-02, 2.52817383e+01, 9.24164886e+01, -1.39400902e+01, 0.00000000e+00
-2.09876597e-01, -1.67774761e+00, 1.24020576e-02, -5.22534676e+01, 9.33280106e+01, -1.36455441e+01, 0.00000000e+00
-1.25703707e-01, -1.68508029e+00, 1.24020576e-02, -1.28844955e+02, 9.42219543e+01, -1.33365870e+01, 0.00000000e+00
-4.14769575e-02, -1.68661880e+00, 1.24020576e-02, -2.03814240e+02, 9.50958252e+01, -1.30048714e+01, 0.00000000e+00
4.25208472e-02, -1.68658268e+00, 1.24020576e-02, -2.75946259e+02, 9.59403305e+01, -1.26288424e+01, 0.00000000e+00
1.26740426e-01, -1.68497956e+00, 1.24020576e-02, -3.45395874e+02, 9.67542725e+01, -1.22122717e+01, 0.00000000e+00
2.10905731e-01, -1.67760515e+00, 1.24020576e-02, -4.13691864e+02, 9.75496368e+01, -1.17824430e+01, 0.00000000e+00
2.94063628e-01, -1.66300952e+00, 1.24020576e-02, -4.81519836e+02, 9.83354340e+01, -1.13528070e+01, 0.00000000e+00
3.76033843e-01, -1.64400744e+00, 1.24020576e-02, -5.48049744e+02, 9.91065674e+01, -1.09126740e+01, 0.00000000e+00
4.57226187e-01, -1.62262881e+00, 1.24020576e-02, -6.12483704e+02, 9.98559189e+01, -1.04494190e+01, 0.00000000e+00
5.37848473e-01, -1.59905958e+00, 1.24020576e-02, -6.75103577e+02, 1.00587097e+02, -9.96561146e+00, 0.00000000e+00
6.17238641e-01, -1.57103026e+00, 1.24020576e-02, -7.37295654e+02, 1.01310928e+02, -9.47740269e+00, 0.00000000e+00
6.94410324e-01, -1.53748059e+00, 1.24020576e-02, -7.99593567e+02, 1.02036423e+02, -8.98984337e+00, 0.00000000e+00
7.70540774e-01, -1.50183427e+00, 1.24020576e-02, -8.61669861e+02, 1.02765022e+02, -8.49866295e+00, 0.00000000e+00
8.44649255e-01, -1.46166003e+00, 1.24020576e-02, -9.24696350e+02, 1.03503448e+02, -8.01545811e+00, 0.00000000e+00
9.15441692e-01, -1.41627979e+00, 1.24020576e-02, -9.89092834e+02, 1.04260956e+02, -7.54194069e+00, 0.00000000e+00
9.85284030e-01, -1.36961961e+00, 1.24020576e-02, -1.05444250e+03, 1.05021942e+02, -7.06471014e+00, 0.00000000e+00
1.05352473e+00, -1.32025421e+00, 1.24020576e-02, -1.12189832e+03, 1.05760681e+02, -6.59276104e+00, 0.00000000e+00
1.11884594e+00, -1.26688397e+00, 1.24020576e-02, -1.19200879e+03, 1.06410736e+02, -6.11428738e+00, 0.00000000e+00
1.18137097e+00, -1.21011412e+00, 1.24020576e-02, -1.26676611e+03, 1.06746101e+02, -5.59012413e+00, 0.00000000e+00
1.24020696e+00, -1.14942479e+00, 1.24020576e-02, -1.34768408e+03, 1.06372940e+02, -5.02093220e+00, 0.00000000e+00
1.29481196e+00, -1.08504629e+00, 1.24020576e-02, -1.43202588e+03, 1.04714264e+02, -4.41656017e+00, 0.00000000e+00
1.34561396e+00, -1.01785386e+00, 1.24020576e-02, -1.51570544e+03, 1.00981247e+02, -3.78641772e+00, 0.00000000e+00
1.39406550e+00, -9.49231148e-01, 1.24020576e-02, -1.59504858e+03, 9.44993134e+01, -3.20751524e+00, 0.00000000e+00
1.44039118e+00, -8.79055798e-01, 1.24020576e-02, -1.66735291e+03, 8.51269073e+01, -2.85928822e+00, 0.00000000e+00
1.48290670e+00, -8.06417942e-01, 1.24020576e-02, -1.72900623e+03, 7.34162903e+01, -2.97113228e+00, 0.00000000e+00
1.52049887e+00, -7.31088042e-01, 1.24020576e-02, -1.77778040e+03, 6.05743256e+01, -3.69100571e+00, 0.00000000e+00
1.55457592e+00, -6.54296041e-01, 1.24020576e-02, -1.81451587e+03, 4.80169525e+01, -4.98185301e+00, 0.00000000e+00
1.58651233e+00, -5.76478302e-01, 1.24020576e-02, -1.84130933e+03, 3.65947990e+01, -6.65088367e+00, 0.00000000e+00
1.61468971e+00, -4.97049898e-01, 1.24020576e-02, -1.85753088e+03, 2.62887192e+01, -8.47282314e+00, 0.00000000e+00
1.63638818e+00, -4.15505111e-01, 1.24020576e-02, -1.86070569e+03, 1.67289238e+01, -1.02605839e+01, 0.00000000e+00
1.65283811e+00, -3.33041161e-01, 1.24020576e-02, -1.85020850e+03, 7.80769396e+00, -1.18667383e+01, 0.00000000e+00
1.66693497e+00, -2.50268519e-01, 1.24020576e-02, -1.82703613e+03, -2.73316801e-01, -1.31945057e+01, 0.00000000e+00
1.67746246e+00, -1.66966274e-01, 1.24020576e-02, -1.79148804e+03, -7.18640471e+00, -1.41879139e+01, 0.00000000e+00
1.67710495e+00, -8.28752071e-02, 1.24020576e-02, -1.74731775e+03, -1.24659157e+01, -1.48491650e+01, 0.00000000e+00
1.76268697e+00, -1.01984995e-04, 1.24020576e-02, -1.69144397e+03, -1.53677320e+01, -1.50477829e+01, 0.00000000e+00
1.76778352e+00, 8.80805328e-02, 1.24020576e-02, -1.61361438e+03, -1.67526779e+01, -1.52340021e+01, 0.00000000e+00
1.76097059e+00, 1.75994977e-01, 1.24020576e-02, -1.53845557e+03, -1.54235725e+01, -1.51594667e+01, 0.00000000e+00
1.74994040e+00, 2.63456583e-01, 1.24020576e-02, -1.47242053e+03, -1.10023260e+01, -1.48016872e+01, 0.00000000e+00
1.73505962e+00, 3.50337684e-01, 1.24020576e-02, -1.41650354e+03, -3.76985407e+00, -1.42288799e+01, 0.00000000e+00
1.71783769e+00, 4.36919034e-01, 1.24020576e-02, -1.37032593e+03, 6.14650345e+00, -1.34712524e+01, 0.00000000e+00
1.69510734e+00, 5.22551358e-01, 1.24020576e-02, -1.33574207e+03, 1.84221115e+01, -1.25222530e+01, 0.00000000e+00
1.66543984e+00, 6.05925322e-01, 1.24020576e-02, -1.31247290e+03, 3.23926773e+01, -1.13606014e+01, 0.00000000e+00
1.63179302e+00, 6.87582910e-01, 1.24020576e-02, -1.29490125e+03, 4.71493683e+01, -9.98028374e+00, 0.00000000e+00
1.59600842e+00, 7.68200040e-01, 1.24020576e-02, -1.27791260e+03, 6.15928879e+01, -8.40083027e+00, 0.00000000e+00
1.55655086e+00, 8.47297430e-01, 1.24020576e-02, -1.26090454e+03, 7.45027313e+01, -6.66942978e+00, 0.00000000e+00
1.51184976e+00, 9.23525393e-01, 1.24020576e-02, -1.24392383e+03, 8.48941498e+01, -4.88513279e+00, 0.00000000e+00
1.46312201e+00, 9.97140169e-01, 1.24020576e-02, -1.22415637e+03, 9.23852692e+01, -3.17065692e+00, 0.00000000e+00
1.41220140e+00, 1.06913340e+00, 1.24020576e-02, -1.19871118e+03, 9.71910553e+01, -1.62360740e+00, 0.00000000e+00
1.35890114e+00, 1.13968658e+00, 1.24020576e-02, -1.16783301e+03, 9.98911133e+01, -2.90969312e-01, 0.00000000e+00
1.30164897e+00, 1.20733666e+00, 1.24020576e-02, -1.13389075e+03, 1.01195869e+02, 8.36784959e-01, 0.00000000e+00
1.23989975e+00, 1.27108777e+00, 1.24020576e-02, -1.09815405e+03, 1.01706436e+02, 1.81472373e+00, 0.00000000e+00
1.17422211e+00, 1.33067465e+00, 1.24020576e-02, -1.06135901e+03, 1.01778572e+02, 2.68901706e+00, 0.00000000e+00
1.10555792e+00, 1.38663220e+00, 1.24020576e-02, -1.02341827e+03, 1.01623520e+02, 3.48288965e+00, 0.00000000e+00
1.03381395e+00, 1.43833530e+00, 1.24020576e-02, -9.83532227e+02, 1.01366272e+02, 4.22441053e+00, 0.00000000e+00
9.60460901e-01, 1.48727763e+00, 1.24020576e-02, -9.40647217e+02, 1.01041138e+02, 4.92890120e+00, 0.00000000e+00
8.86135340e-01, 1.53491569e+00, 1.24020576e-02, -8.94750000e+02, 1.00669060e+02, 5.59856653e+00, 0.00000000e+00
8.08312416e-01, 1.57705200e+00, 1.24020576e-02, -8.47543579e+02, 1.00265472e+02, 6.24457645e+00, 0.00000000e+00
7.28359759e-01, 1.61442208e+00, 1.24020576e-02, -7.98756042e+02, 9.98261566e+01, 6.87097454e+00, 0.00000000e+00
6.47325099e-01, 1.64960325e+00, 1.24020576e-02, -7.47535767e+02, 9.93519135e+01, 7.47316504e+00, 0.00000000e+00
5.63967049e-01, 1.67899835e+00, 1.24020576e-02, -6.94774231e+02, 9.88484192e+01, 8.05690384e+00, 0.00000000e+00
4.79300320e-01, 1.70366001e+00, 1.24020576e-02, -6.40104675e+02, 9.83109360e+01, 8.62145996e+00, 0.00000000e+00
3.94054890e-01, 1.72603619e+00, 1.24020576e-02, -5.82175720e+02, 9.77321472e+01, 9.15573025e+00, 0.00000000e+00
3.08027446e-01, 1.74606812e+00, 1.24020576e-02, -5.20966064e+02, 9.71122894e+01, 9.65813446e+00, 0.00000000e+00
2.20734715e-01, 1.76149762e+00, 1.24020576e-02, -4.57722809e+02, 9.64633789e+01, 1.01401482e+01, 0.00000000e+00
1.32355437e-01, 1.76921141e+00, 1.24020576e-02, -3.93603485e+02, 9.57937241e+01, 1.06126986e+01, 0.00000000e+00
4.39156890e-02, 1.77072763e+00, 1.24020576e-02, -3.27859253e+02, 9.50952682e+01, 1.10656404e+01, 0.00000000e+00
-4.42657135e-02, 1.77065206e+00, 1.24020576e-02, -2.58819855e+02, 9.43565750e+01, 1.14751778e+01, 0.00000000e+00
-1.32688314e-01, 1.76909900e+00, 1.24020576e-02, -1.86458130e+02, 9.35808029e+01, 1.18376722e+01, 0.00000000e+00
-2.21069008e-01, 1.76145852e+00, 1.24020576e-02, -1.12276955e+02, 9.27795258e+01, 1.21731586e+01, 0.00000000e+00
-3.08381617e-01, 1.74610686e+00, 1.24020576e-02, -3.70825462e+01, 9.19565277e+01, 1.24904776e+01, 0.00000000e+00
-3.94424438e-01, 1.72605312e+00, 1.24020576e-02, 3.97236748e+01, 9.11080780e+01, 1.27729101e+01, 0.00000000e+00
-4.79642689e-01, 1.70354044e+00, 1.24020576e-02, 1.18812218e+02, 9.02317810e+01, 1.29995365e+01, 0.00000000e+00
-5.64257860e-01, 1.67874360e+00, 1.24020576e-02, 1.99980927e+02, 8.93309479e+01, 1.31661530e+01, 0.00000000e+00
-6.47606432e-01, 1.64938116e+00, 1.24020576e-02, 2.82578644e+02, 8.84119110e+01, 1.32846289e+01, 0.00000000e+00
-7.28666306e-01, 1.61426556e+00, 1.24020576e-02, 3.66002960e+02, 8.74776917e+01, 1.33560534e+01, 0.00000000e+00
-8.08600187e-01, 1.57686293e+00, 1.24020576e-02, 4.50126678e+02, 8.65314865e+01, 1.33698597e+01, 0.00000000e+00
-8.86466265e-01, 1.53480780e+00, 1.24020576e-02, 5.34908325e+02, 8.55777283e+01, 1.33321075e+01, 0.00000000e+00
-9.60797250e-01, 1.48714590e+00, 1.24020576e-02, 6.19492371e+02, 8.46198730e+01, 1.32426634e+01, 0.00000000e+00
-1.03400743e+00, 1.43800211e+00, 1.24020576e-02, 7.03639954e+02, 8.36649017e+01, 1.30820694e+01, 0.00000000e+00
-1.10569525e+00, 1.38627172e+00, 1.24020576e-02, 7.87152710e+02, 8.27187424e+01, 1.28483582e+01, 0.00000000e+00
-1.17438960e+00, 1.33037627e+00, 1.24020576e-02, 8.69512634e+02, 8.17838745e+01, 1.25540867e+01, 0.00000000e+00
-1.24003708e+00, 1.27077544e+00, 1.24020576e-02, 9.50333435e+02, 8.08631973e+01, 1.22048836e+01, 0.00000000e+00
-1.30183530e+00, 1.20708811e+00, 1.24020576e-02, 1.02946667e+03, 7.99588165e+01, 1.18049431e+01, 0.00000000e+00
-1.35905457e+00, 1.13939857e+00, 1.24020576e-02, 1.10659509e+03, 7.90739822e+01, 1.13556490e+01, 0.00000000e+00
-1.41230893e+00, 1.06882703e+00, 1.24020576e-02, 1.18090405e+03, 7.82196045e+01, 1.08478222e+01, 0.00000000e+00
-1.46351349e+00, 9.97031868e-01, 1.24020576e-02, 1.25132715e+03, 7.74098358e+01, 1.02700577e+01, 0.00000000e+00
-1.51243651e+00, 9.23490822e-01, 1.24020576e-02, 1.31767236e+03, 7.66492233e+01, 9.62601757e+00, 0.00000000e+00
-1.55711472e+00, 8.47199500e-01, 1.24020576e-02, 1.38016406e+03, 7.59329681e+01, 8.93049049e+00, 0.00000000e+00
-1.59670782e+00, 7.68120706e-01, 1.24020576e-02, 1.43870947e+03, 7.52608643e+01, 8.19106865e+00, 0.00000000e+00
-1.63224268e+00, 6.87320054e-01, 1.24020576e-02, 1.49224500e+03, 7.46450272e+01, 7.40494442e+00, 0.00000000e+00
-1.66523826e+00, 6.05420291e-01, 1.24020576e-02, 1.53984875e+03, 7.40986328e+01, 6.57100201e+00, 0.00000000e+00
-1.69472599e+00, 5.22047758e-01, 1.24020576e-02, 1.58191321e+03, 7.36180420e+01, 5.69714928e+00, 0.00000000e+00
-1.71769023e+00, 4.36524659e-01, 1.24020576e-02, 1.61945605e+03, 7.31937180e+01, 4.79545116e+00, 0.00000000e+00
-1.73508286e+00, 3.49987715e-01, 1.24020576e-02, 1.65148962e+03, 7.28369293e+01, 3.87120461e+00, 0.00000000e+00
-1.74990439e+00, 2.63102114e-01, 1.24020576e-02, 1.67666858e+03, 7.25647659e+01, 2.91948485e+00, 0.00000000e+00
-1.76083648e+00, 1.75648063e-01, 1.24020576e-02, 1.69505212e+03, 7.23767090e+01, 1.94572890e+00, 0.00000000e+00
-1.76742399e+00, 8.77533332e-02, 1.24020576e-02, 1.70692883e+03, 7.22648392e+01, 9.59773719e-01, 0.00000000e+00
-1.76961195e+00, -3.64499138e-04, 1.24020576e-02, 1.71226172e+03, 7.22257385e+01, -3.28723043e-02, 0.00000000e+00
-1.76739383e+00, -8.84820595e-02, 1.24020576e-02, 1.71106372e+03, 7.22611923e+01, -1.02563345e+00, 0.00000000e+00
-1.76077080e+00, -1.76375106e-01, 1.24020576e-02, 1.70332166e+03, 7.23732605e+01, -2.01260519e+00, 0.00000000e+00
-1.74978673e+00, -2.63822198e-01, 1.24020576e-02, 1.68907544e+03, 7.25630646e+01, -2.98901510e+00, 0.00000000e+00
-1.73489165e+00, -3.50689381e-01, 1.24020576e-02, 1.66802563e+03, 7.28348923e+01, -3.94483328e+00, 0.00000000e+00
-1.71747673e+00, -4.37211514e-01, 1.24020576e-02, 1.64007361e+03, 7.31875916e+01, -4.87396288e+00, 0.00000000e+00
-1.69455838e+00, -5.22746623e-01, 1.24020576e-02, 1.60658533e+03, 7.36047440e+01, -5.78101921e+00, 0.00000000e+00
-1.66504252e+00, -6.06119692e-01, 1.24020576e-02, 1.56860046e+03, 7.40767746e+01, -6.66101360e+00, 0.00000000e+00
-1.63196290e+00, -6.87990665e-01, 1.24020576e-02, 1.52508936e+03, 7.46154099e+01, -7.50201511e+00, 0.00000000e+00
-1.59640574e+00, -7.68781245e-01, 1.24020576e-02, 1.47559375e+03, 7.52259598e+01, -8.29627132e+00, 0.00000000e+00
-1.55680323e+00, -8.47859919e-01, 1.24020576e-02, 1.42105286e+03, 7.58952713e+01, -9.04522896e+00, 0.00000000e+00
-1.51208973e+00, -9.24137592e-01, 1.24020576e-02, 1.36256042e+03, 7.66103287e+01, -9.75188828e+00, 0.00000000e+00
-1.46310818e+00, -9.97646451e-01, 1.24020576e-02, 1.30019214e+03, 7.73707657e+01, -1.04088345e+01, 0.00000000e+00
-1.41180933e+00, -1.06936920e+00, 1.24020576e-02, 1.23367188e+03, 7.81813507e+01, -1.10011530e+01, 0.00000000e+00
-1.35849977e+00, -1.13987637e+00, 1.24020576e-02, 1.16316272e+03, 7.90378799e+01, -1.15246420e+01, 0.00000000e+00
-1.30130768e+00, -1.20757091e+00, 1.24020576e-02, 1.08973938e+03, 7.99262924e+01, -1.19904623e+01, 0.00000000e+00
-1.23953509e+00, -1.27128041e+00, 1.24020576e-02, 1.01425671e+03, 8.08354568e+01, -1.24082355e+01, 0.00000000e+00
-1.17389119e+00, -1.33089232e+00, 1.24020576e-02, 9.37034119e+02, 8.17621002e+01, -1.27771320e+01, 0.00000000e+00
-1.10515499e+00, -1.38675559e+00, 1.24020576e-02, 8.58190857e+02, 8.27044220e+01, -1.30932741e+01, 0.00000000e+00
-1.03341997e+00, -1.43842995e+00, 1.24020576e-02, 7.78087891e+02, 8.36600342e+01, -1.33507786e+01, 0.00000000e+00
-9.60196733e-01, -1.48755872e+00, 1.24020576e-02, 6.97152222e+02, 8.46269379e+01, -1.35365334e+01, 0.00000000e+00
-8.85843694e-01, -1.53518832e+00, 1.24020576e-02, 6.15553955e+02, 8.55996704e+01, -1.36528025e+01, 0.00000000e+00
-8.07958901e-01, -1.57720947e+00, 1.24020576e-02, 5.33616272e+02, 8.65711288e+01, -1.37195892e+01, 0.00000000e+00
-7.27997959e-01, -1.61456060e+00, 1.24020576e-02, 4.52150909e+02, 8.75378952e+01, -1.37368555e+01, 0.00000000e+00
-6.46911800e-01, -1.64960861e+00, 1.24020576e-02, 3.71122833e+02, 8.84965439e+01, -1.36984062e+01, 0.00000000e+00
-5.63565016e-01, -1.67896903e+00, 1.24020576e-02, 2.90688751e+02, 8.94441681e+01, -1.36150446e+01, 0.00000000e+00
-4.78937775e-01, -1.70373690e+00, 1.24020576e-02, 2.11394379e+02, 9.03781128e+01, -1.34859009e+01, 0.00000000e+00
-3.93699229e-01, -1.72614455e+00, 1.24020576e-02, 1.33740219e+02, 9.12934875e+01, -1.32986879e+01, 0.00000000e+00
-3.07664722e-01, -1.74616671e+00, 1.24020576e-02, 5.78806000e+01, 9.21877441e+01, -1.30569973e+01, 0.00000000e+00
-2.20362425e-01, -1.76155353e+00, 1.24020576e-02, -1.67643871e+01, 9.30633087e+01, -1.27827892e+01, 0.00000000e+00
-1.31978586e-01, -1.76921284e+00, 1.24020576e-02, -9.07024994e+01, 9.39241791e+01, -1.24948168e+01, 0.00000000e+00
-4.35428917e-02, -1.77071273e+00, 1.24020576e-02, -1.63284882e+02, 9.47679596e+01, -1.21842756e+01, 0.00000000e+00
4.46386077e-02, -1.77067232e+00, 1.24020576e-02, -2.33347992e+02, 9.55856628e+01, -1.18289671e+01, 0.00000000e+00
1.33066177e-01, -1.76910341e+00, 1.24020576e-02, -3.01040619e+02, 9.63759460e+01, -1.14320774e+01, 0.00000000e+00
2.21442148e-01, -1.76140368e+00, 1.24020576e-02, -3.67822998e+02, 9.71504059e+01, -1.10206318e+01, 0.00000000e+00
3.08744967e-01, -1.74600744e+00, 1.24020576e-02, -4.34360168e+02, 9.79179382e+01, -1.06078348e+01, 0.00000000e+00
3.94780129e-01, -1.72594213e+00, 1.24020576e-02, -4.99849854e+02, 9.86735611e+01, -1.01823864e+01, 0.00000000e+00
4.80004221e-01, -1.70345902e+00, 1.24020576e-02, -5.63495117e+02, 9.94099960e+01, -9.73070908e+00, 0.00000000e+00
5.64657569e-01, -1.67876661e+00, 1.24020576e-02, -6.25554932e+02, 1.00130524e+02, -9.25466061e+00, 0.00000000e+00
6.48017526e-01, -1.64937186e+00, 1.24020576e-02, -6.87396240e+02, 1.00845894e+02, -8.77011585e+00, 0.00000000e+00
7.29029179e-01, -1.61413109e+00, 1.24020576e-02, -7.49549438e+02, 1.01565117e+02, -8.28154850e+00, 0.00000000e+00
8.08967233e-01, -1.57673192e+00, 1.24020576e-02, -8.11699463e+02, 1.02289375e+02, -7.78378677e+00, 0.00000000e+00
8.86773944e-01, -1.53455722e+00, 1.24020576e-02, -8.75030334e+02, 1.03025826e+02, -7.28769588e+00, 0.00000000e+00
9.61062431e-01, -1.48686159e+00, 1.24020576e-02, -9.40050476e+02, 1.03786316e+02, -6.79542923e+00, 0.00000000e+00
1.03439832e+00, -1.43789995e+00, 1.24020576e-02, -1.00633704e+03, 1.04566124e+02, -6.29362679e+00, 0.00000000e+00
1.10609365e+00, -1.38614047e+00, 1.24020576e-02, -1.07488123e+03, 1.05358101e+02, -5.78619957e+00, 0.00000000e+00
1.17471349e+00, -1.33014953e+00, 1.24020576e-02, -1.14766858e+03, 1.06132362e+02, -5.28315544e+00, 0.00000000e+00
1.24039114e+00, -1.27057195e+00, 1.24020576e-02, -1.22452661e+03, 1.06771942e+02, -4.75897217e+00, 0.00000000e+00
1.30216396e+00, -1.20684350e+00, 1.24020576e-02, -1.30794995e+03, 1.06978851e+02, -4.17959118e+00, 0.00000000e+00
1.35944843e+00, -1.13920462e+00, 1.24020576e-02, -1.39952051e+03, 1.06281410e+02, -3.55841136e+00, 0.00000000e+00
1.41270566e+00, -1.06859672e+00, 1.24020576e-02, -1.49411511e+03, 1.03985497e+02, -2.91984081e+00, 0.00000000e+00
1.46353686e+00, -9.96531785e-01, 1.24020576e-02, -1.58735205e+03, 9.92377853e+01, -2.30283928e+00, 0.00000000e+00
1.51220119e+00, -9.22879994e-01, 1.24020576e-02, -1.67628833e+03, 9.14792328e+01, -1.84953296e+00, 0.00000000e+00
1.55685687e+00, -8.46632004e-01, 1.24020576e-02, -1.75601611e+03, 8.08307800e+01, -1.80065882e+00, 0.00000000e+00
1.59629393e+00, -7.67531276e-01, 1.24020576e-02, -1.82171899e+03, 6.82537231e+01, -2.36040163e+00, 0.00000000e+00
1.63205719e+00, -6.86908007e-01, 1.24020576e-02, -1.87187061e+03, 5.52422638e+01, -3.55071783e+00, 0.00000000e+00
1.66564667e+00, -6.05234802e-01, 1.24020576e-02, -1.90781897e+03, 4.29641685e+01, -5.20806599e+00, 0.00000000e+00
1.69528806e+00, -5.21859586e-01, 1.24020576e-02, -1.92880261e+03, 3.17008591e+01, -7.10533237e+00, 0.00000000e+00
1.71803379e+00, -4.36231852e-01, 1.24020576e-02, -1.93197461e+03, 2.11937199e+01, -9.04098511e+00, 0.00000000e+00
1.73521030e+00, -3.49632829e-01, 1.24020576e-02, -1.91629309e+03, 1.13229551e+01, -1.08449631e+01, 0.00000000e+00
1.74996960e+00, -2.62730777e-01, 1.24020576e-02, -1.88243164e+03, 2.29048848e+00, -1.23963556e+01, 0.00000000e+00
1.76107788e+00, -1.75286099e-01, 1.24020576e-02, -1.83032703e+03, -5.54445076e+00, -1.36284962e+01, 0.00000000e+00
1.76045609e+00, -8.69870260e-02, 1.24020576e-02, -1.76435718e+03, -1.16300211e+01, -1.45313168e+01, 0.00000000e+00
1.85030866e+00, -1.16200506e-04, 1.24020576e-02, -1.68389685e+03, -1.49151602e+01, -1.44004879e+01, 0.00000000e+00
1.85592818e+00, 9.24692973e-02, 1.24020576e-02, -1.57518066e+03, -1.66181679e+01, -1.47352257e+01, 0.00000000e+00
1.84870005e+00, 1.84759527e-01, 1.24020576e-02, -1.46864233e+03, -1.52680073e+01, -1.48207302e+01, 0.00000000e+00
1.83710909e+00, 2.76575357e-01, 1.24020576e-02, -1.37342859e+03, -1.05049353e+01, -1.45883265e+01, 0.00000000e+00
1.82152784e+00, 3.67790133e-01, 1.24020576e-02, -1.29328296e+03, -2.61066866e+00, -1.40700502e+01, 0.00000000e+00
1.80354798e+00, 4.58713084e-01, 1.24020576e-02, -1.22844727e+03, 8.20588589e+00, -1.33175201e+01, 0.00000000e+00
